conversion_id,user_id,conversion_timestamp,conversion_type,order_id,revenue,product_category,customer_type
CNV0006735,USR0009072,2025-12-20 03:03:33,purchase,ORD791598,710.84,Electronics,Returning
CNV0006736,USR0002199,2025-09-15 20:03:27,purchase,ORD816391,665.82,Electronics,New
CNV0006737,USR0011425,2025-04-13 20:04:35,signup,ORD557731,55.58,SaaS Subscription,New
CNV0006738,USR0001546,2025-01-22 18:47:45,demo_request,ORD152409,1110.22,Electronics,New
CNV0006739,USR0009075,2025-07-01 13:34:40,purchase,ORD284935,363.01,Home Goods,New
CNV0006740,USR0003082,2025-11-10 21:25:07,signup,ORD512288,763.44,SaaS Subscription,New
CNV0006741,USR0016089,2025-07-13 16:10:12,lead,ORD868642,609.61,Education,New
CNV0006742,USR0006167,2025-08-18 22:13:52,subscription,ORD562046,1951.59,Electronics,New
CNV0006743,USR0002485,2025-09-12 08:21:34,subscription,ORD245683,65.99,Electronics,New
CNV0006744,USR0011094,2025-09-01 01:03:17,lead,ORD803614,1030.61,Education,Returning
CNV0006745,USR0011660,2025-02-07 16:17:23,purchase,ORD492587,42.88,Home Goods,New
CNV0006746,USR0011982,2025-02-17 06:39:54,lead,ORD447998,419.62,Fashion,Returning
CNV0006747,USR0016877,2025-10-13 11:35:59,purchase,ORD540797,196.07,SaaS Subscription,New
CNV0006748,USR0005637,2025-02-07 13:08:15,purchase,ORD433432,1991.21,Electronics,New
CNV0006749,USR0000776,2025-09-18 13:13:05,purchase,ORD641170,93.29,Fashion,New
CNV0006750,USR0007452,2025-02-10 14:00:28,subscription,ORD246410,422.31,SaaS Subscription,Returning
CNV0006751,USR0012756,2025-07-28 22:44:40,subscription,ORD257595,888.24,Electronics,New
CNV0006752,USR0013483,2025-12-28 06:47:31,signup,ORD521472,722.84,SaaS Subscription,New
CNV0006753,USR0005091,2025-06-04 06:14:31,subscription,ORD804998,82.37,Education,New
CNV0006754,USR0002177,2025-03-20 20:05:02,subscription,ORD281861,81.25,Fashion,New
CNV0006755,USR0006387,2025-06-19 04:28:01,purchase,ORD420084,670.8,SaaS Subscription,New
CNV0006756,USR0004580,2025-03-25 14:44:50,purchase,ORD104215,527.3,Electronics,New
CNV0006757,USR0003431,2025-11-30 00:12:58,purchase,ORD729939,133.99,Fashion,Returning
CNV0006758,USR0000870,2025-03-26 16:27:57,purchase,ORD407291,1346.56,Electronics,Returning
CNV0006759,USR0006426,2025-12-23 04:19:48,purchase,ORD638110,886.52,SaaS Subscription,Returning
CNV0006760,USR0008555,2025-06-06 16:00:18,demo_request,ORD696248,718.19,SaaS Subscription,Returning
CNV0006761,USR0007239,2025-11-09 19:51:05,purchase,ORD409287,129.07,Education,New
CNV0006762,USR0012737,2025-10-19 08:54:00,lead,ORD263889,226.24,Home Goods,New
CNV0006763,USR0009684,2025-08-07 15:38:48,signup,ORD107710,1263.0,Electronics,New
CNV0006764,USR0010729,2025-11-02 16:32:48,purchase,ORD824071,283.18,SaaS Subscription,New
CNV0006765,USR0003454,2025-11-04 04:00:42,subscription,ORD230981,1970.47,Electronics,New
CNV0006766,USR0008598,2025-10-28 17:02:32,purchase,ORD952575,728.65,Electronics,New
CNV0006767,USR0003631,2025-03-27 10:48:45,lead,ORD996244,330.86,Electronics,Returning
CNV0006768,USR0015301,2025-02-23 02:40:21,purchase,ORD192843,1610.66,Electronics,New
CNV0006769,USR0014219,2025-03-15 07:41:29,purchase,ORD224894,332.1,Home Goods,New
CNV0006770,USR0000171,2025-04-09 01:17:18,subscription,ORD729509,1561.44,Electronics,New
CNV0006771,USR0015251,2025-11-13 23:26:13,purchase,ORD714151,230.72,Fashion,Returning
CNV0006772,USR0003859,2025-05-18 06:16:48,purchase,ORD671559,1297.28,Electronics,New
CNV0006773,USR0001624,2025-12-16 04:26:10,purchase,ORD631414,271.75,Home Goods,Returning
CNV0006774,USR0015808,2025-03-21 03:41:29,signup,ORD844366,483.19,SaaS Subscription,New
CNV0006775,USR0006211,2025-10-31 20:04:40,purchase,ORD298201,742.33,Home Goods,New
CNV0006776,USR0012971,2025-05-08 12:50:41,purchase,ORD729225,522.07,SaaS Subscription,Returning
CNV0006777,USR0001884,2025-01-29 06:55:32,purchase,ORD528888,39.89,Home Goods,Returning
CNV0006778,USR0011273,2025-09-27 16:28:27,signup,ORD237866,363.66,Fashion,New
CNV0006779,USR0013390,2025-07-09 12:15:40,demo_request,ORD640591,343.46,SaaS Subscription,Returning
CNV0006780,USR0008661,2025-09-04 00:52:08,subscription,ORD146988,1373.54,Electronics,Returning
CNV0006781,USR0011541,2025-02-26 08:32:33,purchase,ORD285028,118.8,Home Goods,New
CNV0006782,USR0016528,2025-04-01 05:47:18,subscription,ORD482746,420.18,Education,New
CNV0006783,USR0006300,2025-10-13 23:59:45,purchase,ORD894808,493.66,Home Goods,New
CNV0006784,USR0001451,2025-12-20 21:22:25,purchase,ORD334949,61.61,Fashion,Returning
CNV0006785,USR0002524,2025-03-16 15:05:40,purchase,ORD774501,381.15,Electronics,Returning
CNV0006786,USR0006035,2025-06-28 12:25:00,signup,ORD956845,361.64,SaaS Subscription,Returning
CNV0006787,USR0010434,2025-01-06 23:08:14,signup,ORD129581,1446.75,Education,Returning
CNV0006788,USR0008634,2025-12-04 18:37:01,subscription,ORD329639,934.24,Education,New
CNV0006789,USR0006929,2025-01-21 16:47:58,subscription,ORD415502,1214.49,Education,New
CNV0006790,USR0003905,2025-02-09 09:19:25,demo_request,ORD624329,427.02,Education,New
CNV0006791,USR0009448,2025-09-13 00:37:04,signup,ORD609316,377.97,Home Goods,New
CNV0006792,USR0002376,2025-05-11 16:20:26,signup,ORD488746,434.78,SaaS Subscription,Returning
CNV0006793,USR0002828,2025-07-30 21:40:42,purchase,ORD989616,105.36,Fashion,New
CNV0006794,USR0013017,2025-07-20 11:36:08,signup,ORD445441,946.15,Electronics,New
CNV0006795,USR0015750,2025-01-19 03:14:40,subscription,ORD601919,38.04,Fashion,New
CNV0006796,USR0003401,2025-09-20 10:44:10,signup,ORD859023,277.17,Fashion,New
CNV0006797,USR0000472,2025-10-25 04:58:47,signup,ORD991890,251.34,Fashion,Returning
CNV0006798,USR0008222,2025-03-23 19:35:29,purchase,ORD965179,274.11,Fashion,New
CNV0006799,USR0012379,2025-10-08 02:55:00,purchase,ORD601957,158.64,Fashion,New
CNV0006800,USR0009359,2025-06-04 17:36:09,purchase,ORD684994,1680.8,Education,New
CNV0006801,USR0006013,2025-08-16 12:06:06,lead,ORD703929,146.45,SaaS Subscription,Returning
CNV0006802,USR0013661,2025-01-24 22:57:28,subscription,ORD326520,355.81,Home Goods,New
CNV0006803,USR0015043,2025-12-18 02:28:45,subscription,ORD485286,750.92,SaaS Subscription,New
CNV0006804,USR0006748,2025-05-12 00:07:50,purchase,ORD834053,824.82,SaaS Subscription,Returning
CNV0006805,USR0015526,2025-10-11 23:29:50,demo_request,ORD823232,647.46,Home Goods,New
CNV0006806,USR0016148,2025-04-08 21:52:06,purchase,ORD865417,678.55,Home Goods,New
CNV0006807,USR0007708,2025-08-13 02:20:38,signup,ORD856586,721.43,SaaS Subscription,New
CNV0006808,USR0007216,2025-12-30 19:05:26,subscription,ORD457853,119.43,Fashion,Returning
CNV0006809,USR0009284,2025-04-01 05:49:02,subscription,ORD232983,362.83,Fashion,Returning
CNV0006810,USR0010329,2025-04-22 19:03:47,subscription,ORD479969,948.97,SaaS Subscription,Returning
CNV0006811,USR0000460,2025-07-28 05:26:04,subscription,ORD708652,363.91,Home Goods,New
CNV0006812,USR0015719,2025-11-25 15:57:44,purchase,ORD730189,96.73,SaaS Subscription,New
CNV0006813,USR0005020,2025-06-12 19:36:55,subscription,ORD857914,760.18,Electronics,New
CNV0006814,USR0005361,2025-09-18 23:30:52,subscription,ORD656417,291.1,Electronics,New
CNV0006815,USR0009911,2025-10-30 00:21:57,signup,ORD989411,297.97,Fashion,New
CNV0006816,USR0017320,2025-04-24 15:30:39,demo_request,ORD958371,1595.07,Electronics,New
CNV0006817,USR0006113,2025-03-02 06:37:44,purchase,ORD340436,50.91,Electronics,Returning
CNV0006818,USR0002095,2025-05-16 01:55:53,purchase,ORD971107,890.01,SaaS Subscription,New
CNV0006819,USR0007100,2025-05-01 13:16:50,purchase,ORD844893,393.29,SaaS Subscription,New
CNV0006820,USR0011312,2025-11-24 19:26:54,purchase,ORD535585,392.05,Education,Returning
CNV0006821,USR0017316,2025-11-16 00:29:51,subscription,ORD877473,418.71,Education,New
CNV0006822,USR0012607,2025-04-19 07:50:17,signup,ORD209116,1080.0,Electronics,Returning
CNV0006823,USR0000569,2025-08-17 20:59:32,purchase,ORD722234,550.68,SaaS Subscription,Returning
CNV0006824,USR0017171,2025-07-01 18:12:42,lead,ORD845249,829.01,SaaS Subscription,New
CNV0006825,USR0017493,2025-10-26 16:38:22,purchase,ORD703300,713.68,SaaS Subscription,New
CNV0006826,USR0012712,2025-11-02 23:59:12,subscription,ORD434998,945.18,Electronics,New
CNV0006827,USR0015982,2025-02-21 18:02:22,signup,ORD792809,1118.66,Education,New
CNV0006828,USR0006446,2025-10-15 14:18:32,purchase,ORD472336,452.55,Fashion,New
CNV0006829,USR0002637,2025-12-24 16:45:10,lead,ORD481454,109.32,Fashion,New
CNV0006830,USR0010371,2025-04-21 16:04:43,purchase,ORD228384,480.94,Electronics,New
CNV0006831,USR0010570,2025-11-15 00:04:40,signup,ORD108183,247.81,Fashion,Returning
CNV0006832,USR0003526,2025-07-13 23:16:09,purchase,ORD270195,623.74,Home Goods,Returning
CNV0006833,USR0001036,2025-07-17 21:56:40,lead,ORD490278,444.5,Electronics,New
CNV0006834,USR0009319,2025-11-19 06:15:16,purchase,ORD578030,1354.57,Education,New
CNV0006835,USR0005908,2025-04-07 04:38:58,subscription,ORD583148,493.11,SaaS Subscription,New
CNV0006836,USR0014752,2025-10-01 17:29:56,signup,ORD694291,199.01,Fashion,New
CNV0006837,USR0004168,2025-08-11 04:30:03,subscription,ORD827821,92.33,Fashion,Returning
CNV0006838,USR0009240,2025-05-31 07:13:16,purchase,ORD724204,618.83,Electronics,New
CNV0006839,USR0005790,2025-12-18 20:58:19,subscription,ORD194822,510.06,Electronics,Returning
CNV0006840,USR0003669,2025-06-14 06:58:56,signup,ORD195766,79.51,Fashion,Returning
CNV0006841,USR0008297,2025-07-13 11:56:21,purchase,ORD388896,400.04,Fashion,Returning
CNV0006842,USR0002482,2025-04-21 06:07:45,subscription,ORD255580,1283.66,Electronics,Returning
CNV0006843,USR0010940,2025-08-02 18:47:47,subscription,ORD491979,970.69,SaaS Subscription,New
CNV0006844,USR0007698,2025-07-15 22:58:57,lead,ORD291860,435.26,Fashion,Returning
CNV0006845,USR0014293,2025-08-21 23:18:56,purchase,ORD864178,172.11,SaaS Subscription,New
CNV0006846,USR0014648,2025-10-05 22:01:35,purchase,ORD591666,78.21,Education,New
CNV0006847,USR0015974,2025-07-06 03:46:20,purchase,ORD228728,175.77,Home Goods,New
CNV0006848,USR0005709,2025-12-14 01:04:47,subscription,ORD781788,533.59,SaaS Subscription,Returning
CNV0006849,USR0004290,2025-03-06 02:56:29,demo_request,ORD368368,733.28,SaaS Subscription,New
CNV0006850,USR0014060,2025-07-05 05:07:00,signup,ORD984287,814.58,SaaS Subscription,New
CNV0006851,USR0014820,2025-10-23 23:12:16,demo_request,ORD724644,515.91,Home Goods,New
CNV0006852,USR0016899,2025-05-08 18:40:54,purchase,ORD805125,157.17,Fashion,New
CNV0006853,USR0004807,2025-05-31 14:18:59,demo_request,ORD282361,259.36,SaaS Subscription,Returning
CNV0006854,USR0014523,2025-10-06 13:55:33,purchase,ORD788572,675.13,SaaS Subscription,New
CNV0006855,USR0015903,2025-08-09 19:20:39,purchase,ORD765236,586.88,Home Goods,New
CNV0006856,USR0013770,2025-02-13 00:17:12,lead,ORD275258,442.46,Fashion,Returning
CNV0006857,USR0002197,2025-06-10 04:51:30,demo_request,ORD307968,631.44,SaaS Subscription,New
CNV0006858,USR0005197,2025-11-24 04:44:55,signup,ORD211823,322.49,Fashion,New
CNV0006859,USR0002755,2025-09-02 10:35:54,subscription,ORD591265,299.91,Electronics,Returning
CNV0006860,USR0005584,2025-08-12 18:12:53,demo_request,ORD977230,770.07,SaaS Subscription,Returning
CNV0006861,USR0006401,2025-10-18 12:07:33,signup,ORD754238,1147.34,Education,Returning
CNV0006862,USR0010948,2025-01-22 12:15:54,purchase,ORD340751,582.5,Education,New
CNV0006863,USR0007465,2025-01-05 15:44:47,lead,ORD943824,995.55,SaaS Subscription,New
CNV0006864,USR0013928,2025-02-12 16:38:51,purchase,ORD360496,401.18,SaaS Subscription,New
CNV0006865,USR0017488,2025-12-30 05:29:39,purchase,ORD520769,1931.84,Electronics,New
CNV0006866,USR0005249,2025-02-18 14:44:04,lead,ORD872050,339.82,Home Goods,New
CNV0006867,USR0001542,2025-08-20 09:31:33,purchase,ORD126155,87.67,Fashion,New
CNV0006868,USR0004138,2025-10-02 17:42:03,purchase,ORD386950,908.18,Education,New
CNV0006869,USR0005451,2025-06-14 17:24:16,purchase,ORD868562,287.59,Electronics,New
CNV0006870,USR0009854,2025-09-12 14:57:07,lead,ORD711048,700.64,Electronics,New
CNV0006871,USR0008125,2025-08-08 19:54:15,signup,ORD770486,248.01,Education,New
CNV0006872,USR0005348,2025-08-08 01:54:23,purchase,ORD294770,551.8,SaaS Subscription,New
CNV0006873,USR0010333,2025-12-08 14:31:32,purchase,ORD523612,64.52,Fashion,New
CNV0006874,USR0009433,2025-11-23 20:13:55,demo_request,ORD449039,61.18,Fashion,New
CNV0006875,USR0006258,2025-02-21 09:44:50,subscription,ORD933075,427.2,Fashion,Returning
CNV0006876,USR0015795,2025-06-10 17:36:17,demo_request,ORD109438,808.01,Electronics,Returning
CNV0006877,USR0006463,2025-08-09 08:40:06,signup,ORD445567,303.2,Fashion,New
CNV0006878,USR0017185,2025-10-04 18:40:41,lead,ORD853713,1450.47,Electronics,New
CNV0006879,USR0000313,2025-10-05 07:48:19,demo_request,ORD287148,120.17,Home Goods,New
CNV0006880,USR0014508,2025-06-10 01:23:36,purchase,ORD963094,1162.53,Education,Returning
CNV0006881,USR0013548,2025-06-01 11:14:10,purchase,ORD359820,454.41,Home Goods,New
CNV0006882,USR0011642,2025-06-22 13:32:44,signup,ORD134230,484.07,SaaS Subscription,New
CNV0006883,USR0014374,2025-04-19 12:33:28,signup,ORD763371,234.13,Fashion,New
CNV0006884,USR0006898,2025-05-07 17:51:13,lead,ORD213806,1093.51,Electronics,New
CNV0006885,USR0013792,2025-12-23 17:09:18,lead,ORD745096,1212.33,Education,New
CNV0006886,USR0016104,2025-08-16 01:28:54,subscription,ORD242262,1600.85,Education,New
CNV0006887,USR0014086,2025-01-30 05:30:33,purchase,ORD358507,1395.8,Education,New
CNV0006888,USR0002568,2025-08-29 18:22:01,demo_request,ORD868014,1317.23,Electronics,New
CNV0006889,USR0009445,2025-04-25 02:09:22,purchase,ORD511392,421.07,Home Goods,New
CNV0006890,USR0012348,2025-03-26 14:32:11,purchase,ORD273437,589.91,SaaS Subscription,Returning
CNV0006891,USR0005112,2025-07-03 22:59:25,signup,ORD300821,465.64,Electronics,New
CNV0006892,USR0013774,2025-12-28 09:37:00,purchase,ORD238877,1832.32,Education,New
CNV0006893,USR0006452,2025-09-07 16:28:54,purchase,ORD460639,782.14,SaaS Subscription,New
CNV0006894,USR0009792,2025-10-29 21:42:42,lead,ORD423143,191.49,Fashion,Returning
CNV0006895,USR0016834,2025-04-03 08:42:46,purchase,ORD692575,716.11,Electronics,Returning
CNV0006896,USR0010544,2025-06-22 13:40:09,subscription,ORD630693,372.5,Electronics,New
CNV0006897,USR0001280,2025-12-12 15:54:12,purchase,ORD667269,816.05,SaaS Subscription,Returning
CNV0006898,USR0005639,2025-11-15 22:56:08,subscription,ORD903314,1744.56,Electronics,New
CNV0006899,USR0003147,2025-10-05 03:26:29,purchase,ORD453468,922.77,SaaS Subscription,New
CNV0006900,USR0013109,2025-10-15 13:34:16,subscription,ORD766757,238.94,SaaS Subscription,New
CNV0006901,USR0012279,2025-12-23 10:54:36,signup,ORD420089,226.3,Education,New
CNV0006902,USR0017033,2025-10-17 05:08:07,purchase,ORD343274,1344.28,Electronics,Returning
CNV0006903,USR0014336,2025-08-05 05:24:28,lead,ORD775989,957.89,Education,New
CNV0006904,USR0016655,2025-10-27 17:49:55,purchase,ORD705884,297.65,Fashion,New
CNV0006905,USR0012091,2025-01-04 20:15:58,subscription,ORD494439,1461.5,Electronics,New
CNV0006906,USR0008520,2025-02-23 09:02:07,subscription,ORD536454,426.56,Fashion,New
CNV0006907,USR0002413,2025-08-06 08:51:43,subscription,ORD405664,72.41,Home Goods,New
CNV0006908,USR0011955,2025-03-05 17:09:29,signup,ORD546299,1243.15,Education,New
CNV0006909,USR0011574,2025-08-09 10:07:36,purchase,ORD826904,20.87,Fashion,New
CNV0006910,USR0004608,2025-08-30 23:50:25,signup,ORD775085,828.14,Education,New
CNV0006911,USR0003574,2025-09-26 09:10:40,demo_request,ORD510530,1414.25,Electronics,New
CNV0006912,USR0003807,2025-10-09 17:05:59,subscription,ORD963110,670.92,Home Goods,Returning
CNV0006913,USR0009773,2025-12-05 05:14:10,purchase,ORD606173,273.47,Fashion,Returning
CNV0006914,USR0013490,2025-12-10 18:22:02,lead,ORD482288,1493.53,Education,New
CNV0006915,USR0014437,2025-05-20 03:04:20,subscription,ORD872527,800.54,SaaS Subscription,New
CNV0006916,USR0015749,2025-07-03 22:17:37,signup,ORD670642,1320.92,Electronics,New
CNV0006917,USR0017441,2025-07-07 03:29:40,purchase,ORD725600,208.98,SaaS Subscription,New
CNV0006918,USR0000068,2025-11-25 07:12:09,purchase,ORD323730,452.72,Education,New
CNV0006919,USR0010102,2025-04-27 10:15:52,purchase,ORD682837,1253.34,Electronics,New
CNV0006920,USR0010352,2025-11-20 05:26:06,purchase,ORD700906,670.34,Education,Returning
CNV0006921,USR0014026,2025-01-04 00:13:48,purchase,ORD676911,1234.69,Education,New
CNV0006922,USR0009944,2025-04-04 09:02:26,demo_request,ORD573605,127.43,Fashion,New
CNV0006923,USR0000789,2025-04-30 15:31:19,purchase,ORD856765,703.68,Electronics,New
CNV0006924,USR0008679,2025-07-28 00:31:43,signup,ORD962097,608.87,Home Goods,New
CNV0006925,USR0016408,2025-07-24 16:50:29,signup,ORD172087,1924.52,Electronics,New
CNV0006926,USR0010752,2025-06-20 01:56:45,purchase,ORD378695,429.68,Fashion,New
CNV0006927,USR0006513,2025-06-13 19:43:43,subscription,ORD855894,137.97,Education,New
CNV0006928,USR0012357,2025-03-19 17:00:04,purchase,ORD760118,1723.13,Education,Returning
CNV0006929,USR0011559,2025-05-31 10:03:39,purchase,ORD203492,713.86,SaaS Subscription,New
CNV0006930,USR0006836,2025-09-13 12:43:08,purchase,ORD808950,347.05,Fashion,New
CNV0006931,USR0004104,2025-09-25 14:32:30,lead,ORD860717,474.06,Education,New
CNV0006932,USR0003775,2025-01-11 20:46:30,lead,ORD272975,1776.15,Education,Returning
CNV0006933,USR0016269,2025-03-13 17:14:02,purchase,ORD167417,595.03,Home Goods,New
CNV0006934,USR0008854,2025-06-20 07:06:38,purchase,ORD831560,317.48,Fashion,New
CNV0006935,USR0006023,2025-12-12 12:44:32,subscription,ORD281001,1376.1,Electronics,New
CNV0006936,USR0010278,2025-03-09 06:10:04,subscription,ORD881059,224.96,Education,Returning
CNV0006937,USR0012435,2025-04-02 07:31:04,purchase,ORD926841,924.77,Electronics,New
CNV0006938,USR0014310,2025-08-13 07:56:10,purchase,ORD170663,894.74,SaaS Subscription,New
CNV0006939,USR0007614,2025-01-17 12:01:45,purchase,ORD750937,60.27,SaaS Subscription,Returning
CNV0006940,USR0014600,2025-07-15 15:23:12,purchase,ORD142162,759.14,SaaS Subscription,New
CNV0006941,USR0000955,2025-05-16 08:25:54,lead,ORD521017,1540.52,Electronics,Returning
CNV0006942,USR0009980,2025-11-28 16:02:11,signup,ORD601534,683.81,SaaS Subscription,New
CNV0006943,USR0017035,2025-08-02 22:35:02,signup,ORD559596,207.57,SaaS Subscription,Returning
CNV0006944,USR0007733,2025-09-13 08:53:39,purchase,ORD872085,235.26,Home Goods,Returning
CNV0006945,USR0003354,2025-04-06 20:51:08,purchase,ORD899937,1125.64,Electronics,Returning
CNV0006946,USR0012521,2025-11-09 15:00:50,signup,ORD293669,438.37,Fashion,Returning
CNV0006947,USR0013340,2025-05-12 20:17:26,purchase,ORD713225,1912.22,Education,New
CNV0006948,USR0006265,2025-01-22 22:21:33,signup,ORD492707,291.88,SaaS Subscription,Returning
CNV0006949,USR0016226,2025-09-07 22:34:06,demo_request,ORD787177,860.48,Electronics,New
CNV0006950,USR0003486,2025-05-26 05:54:39,purchase,ORD614758,560.59,Education,New
CNV0006951,USR0005974,2025-07-17 17:40:14,signup,ORD622681,533.61,SaaS Subscription,New
CNV0006952,USR0004372,2025-06-15 22:58:14,lead,ORD855942,163.57,Fashion,Returning
CNV0006953,USR0005645,2025-06-09 13:58:34,signup,ORD581429,385.24,Electronics,Returning
CNV0006954,USR0015769,2025-03-08 11:53:07,subscription,ORD340385,598.54,Electronics,New
CNV0006955,USR0016815,2025-08-13 06:38:12,lead,ORD994747,896.6,SaaS Subscription,Returning
CNV0006956,USR0003397,2025-07-09 21:41:41,signup,ORD794103,330.41,Fashion,New
CNV0006957,USR0005185,2025-01-24 14:05:20,signup,ORD861781,1130.78,Education,New
CNV0006958,USR0000916,2025-12-16 19:14:30,subscription,ORD915519,1215.55,Education,New
CNV0006959,USR0001117,2025-10-13 00:43:10,purchase,ORD171850,645.53,Electronics,New
CNV0006960,USR0011737,2025-09-12 01:49:56,lead,ORD658159,656.72,Education,New
CNV0006961,USR0012771,2025-02-18 15:39:08,subscription,ORD787573,876.89,SaaS Subscription,Returning
